,Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
144,Protégé,"250 California Ave., Palo Alto, 94306, United States",94306,Palo Alto,150.0,210.0,USD,"Contemporary, Californian",-122.14362,37.427853,https://www.protegepaloalto.com/,https://guide.michelin.com/en/california/palo-alto/restaurant/protege,https://www.protegepaloalto.com/,1 MICHELIN Star,180.0,CA,California,West,Contemporary
149,Estela,"47 E. Houston St., New York, 10012, United States",10012,New York,60.0,100.0,USD,"Contemporary, American",-73.9948,40.72471,-6700,https://guide.michelin.com/en/new-york-state/new-york/restaurant/estela,https://www.estelanyc.com/,1 MICHELIN Star,80.0,NY,New York,Northeast,Contemporary
150,Estela,"47 E. Houston St., New York, 10012, United States",10012,New York,60.0,100.0,USD,"Contemporary, American",-73.9948,40.72471,-6700,https://guide.michelin.com/en/new-york-state/new-york/restaurant/estela,https://www.estelanyc.com/,1 MICHELIN Star,80.0,NY,New York,Northeast,Contemporary
159,Vestry,"246 Spring St., New York, 10013, United States",10013,New York,103.0,103.0,USD,"Contemporary, Modern Cuisine",-74.0055581,40.7256137,-922,https://guide.michelin.com/en/new-york-state/new-york/restaurant/vestry,https://www.vestrynyc.com/,1 MICHELIN Star,103.0,NY,New York,Northeast,Contemporary
160,Vestry,"246 Spring St., New York, 10013, United States",10013,New York,103.0,103.0,USD,"Contemporary, Modern Cuisine",-74.0055581,40.7256137,-922,https://guide.michelin.com/en/new-york-state/new-york/restaurant/vestry,https://www.vestrynyc.com/,1 MICHELIN Star,103.0,NY,New York,Northeast,Contemporary
165,Francie,"134 Broadway, New York, 11249, United States",11249,New York,90.0,90.0,USD,"Contemporary, Italian",-73.9637588,40.7103459,-6072,https://guide.michelin.com/en/new-york-state/new-york/restaurant/francie,https://www.franciebrooklyn.com/,1 MICHELIN Star,90.0,NY,New York,Northeast,Contemporary
166,Francie,"134 Broadway, New York, 11249, United States",11249,New York,90.0,90.0,USD,"Contemporary, Italian",-73.9637588,40.7103459,-6072,https://guide.michelin.com/en/new-york-state/new-york/restaurant/francie,https://www.franciebrooklyn.com/,1 MICHELIN Star,90.0,NY,New York,Northeast,Contemporary
177,Crown Shy,"70 Pine St., New York, 10005, United States",10005,New York,45.0,90.0,USD,"Contemporary, American",-74.0087206,40.7067068,-1237,https://guide.michelin.com/en/new-york-state/new-york/restaurant/crown-shy,https://www.crownshy.nyc/,1 MICHELIN Star,67.5,NY,New York,Northeast,Contemporary
178,Crown Shy,"70 Pine St., New York, 10005, United States",10005,New York,45.0,90.0,USD,"Contemporary, American",-74.0087206,40.7067068,-1237,https://guide.michelin.com/en/new-york-state/new-york/restaurant/crown-shy,https://www.crownshy.nyc/,1 MICHELIN Star,67.5,NY,New York,Northeast,Contemporary
185,The Musket Room,"265 Elizabeth St., New York, 10012, United States",10012,New York,66.0,98.0,USD,"Contemporary, American Contemporary",-73.99375,40.723915,229,https://guide.michelin.com/en/new-york-state/new-york/restaurant/the-musket-room,https://www.themusketroom.com/,1 MICHELIN Star,82.0,NY,New York,Northeast,Contemporary
186,The Musket Room,"265 Elizabeth St., New York, 10012, United States",10012,New York,66.0,98.0,USD,"Contemporary, American Contemporary",-73.99375,40.723915,229,https://guide.michelin.com/en/new-york-state/new-york/restaurant/the-musket-room,https://www.themusketroom.com/,1 MICHELIN Star,82.0,NY,New York,Northeast,Contemporary
189,Oxalis,"791 Washington Ave., New York, 11238, United States",11238,New York,40.0,105.0,USD,"Contemporary, American Contemporary",-73.9627166,40.6729122,-7578,https://guide.michelin.com/en/new-york-state/new-york/restaurant/oxalis,https://www.oxalisnyc.com/,1 MICHELIN Star,72.5,NY,New York,Northeast,Contemporary
190,Oxalis,"791 Washington Ave., New York, 11238, United States",11238,New York,40.0,105.0,USD,"Contemporary, American Contemporary",-73.9627166,40.6729122,-7578,https://guide.michelin.com/en/new-york-state/new-york/restaurant/oxalis,https://www.oxalisnyc.com/,1 MICHELIN Star,72.5,NY,New York,Northeast,Contemporary
197,The River Café,"1 Water St., New York, 11201, United States",11201,New York,54.0,175.0,USD,Contemporary,-73.9942984,40.7034279,-4004,https://guide.michelin.com/en/new-york-state/new-york/restaurant/the-river-cafe,https://www.rivercafe.com/,1 MICHELIN Star,114.5,NY,New York,Northeast,Contemporary
