,Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
151,Tuome,"536 E. 5th St., New York, 10009, United States",10009,New York,75.0,75.0,USD,Fusion,-73.9828,40.724194,-6998,https://guide.michelin.com/en/new-york-state/new-york/restaurant/tuome,https://www.tuomenyc.com/,1 MICHELIN Star,75.0,NY,New York,Northeast,Fusion
152,Tuome,"536 E. 5th St., New York, 10009, United States",10009,New York,75.0,75.0,USD,Fusion,-73.9828,40.724194,-6998,https://guide.michelin.com/en/new-york-state/new-york/restaurant/tuome,https://www.tuomenyc.com/,1 MICHELIN Star,75.0,NY,New York,Northeast,Fusion
409,Konbi,"1463 Sunset Blvd., Los Angeles, 90026, United States",90026,Los Angeles,30.0,30.0,USD,"Fusion, Asian",-118.2539569,34.07543,www.konbila.com,https://guide.michelin.com/en/california/us-los-angeles/restaurant/konbi,http://www.konbila.com,Bib Gourmand,30.0,CA,California,West,Fusion
415,Chifa,"4374 Eagle Rock Blvd., Los Angeles, 90041, United States",90041,Los Angeles,60.0,60.0,USD,"Fusion, Chinese",-118.2212657,34.1236509,-2322,https://guide.michelin.com/en/california/us-los-angeles/restaurant/chifa,https://www.chifa-la.com/,Bib Gourmand,60.0,CA,California,West,Fusion
503,Shalom Japan,"301 S. 4th St., New York, 11211, United States",11211,New York,40.0,50.0,USD,"Fusion, Asian",-73.9557659,40.7093651,-2682,https://guide.michelin.com/en/new-york-state/new-york/restaurant/shalom-japan,http://www.shalomjapannyc.com/,Bib Gourmand,45.0,NY,New York,Northeast,Fusion
504,Shalom Japan,"301 S. 4th St., New York, 11211, United States",11211,New York,40.0,50.0,USD,"Fusion, Asian",-73.9557659,40.7093651,-2682,https://guide.michelin.com/en/new-york-state/new-york/restaurant/shalom-japan,http://www.shalomjapannyc.com/,Bib Gourmand,45.0,NY,New York,Northeast,Fusion
742,Mott St.,"1401 N. Ashland Ave., Chicago, 60622, United States",60622,Chicago,45.0,67.0,USD,"Fusion, Contemporary",-87.667465,41.90711,-8891,https://guide.michelin.com/en/illinois/chicago/restaurant/mott-st,https://www.mottstreetchicago.com/,Bib Gourmand,56.0,IL,Illinois,Midwest,Fusion
