,Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
418,Langer's,"704 S. Alvarado St., Los Angeles, 90057, United States",90057,Los Angeles,25.0,25.0,USD,"Deli, American",-118.27692,34.056217,-7320,https://guide.michelin.com/en/california/us-los-angeles/restaurant/langer-s,https://www.langersdeli.com/,Bib Gourmand,25.0,CA,California,West,Deli
513,Russ & Daughters Cafe,"127 Orchard St., New York, 10002, United States",10002,New York,50.0,50.0,USD,Deli,-73.9895477,40.7195313,-4144,https://guide.michelin.com/en/new-york-state/new-york/restaurant/russ-daughters-cafe,https://www.russanddaughterscafe.com/,Bib Gourmand,50.0,NY,New York,Northeast,Deli
514,Russ & Daughters Cafe,"127 Orchard St., New York, 10002, United States",10002,New York,50.0,50.0,USD,Deli,-73.9895477,40.7195313,-4144,https://guide.michelin.com/en/new-york-state/new-york/restaurant/russ-daughters-cafe,https://www.russanddaughterscafe.com/,Bib Gourmand,50.0,NY,New York,Northeast,Deli
555,Mile End,"97A Hoyt St., New York, 11217, United States",11217,New York,25.0,25.0,USD,Deli,-73.98702,40.687473,-6644,https://guide.michelin.com/en/new-york-state/new-york/restaurant/mile-end,https://www.mileenddeli.com/,Bib Gourmand,25.0,NY,New York,Northeast,Deli
556,Mile End,"97A Hoyt St., New York, 11217, United States",11217,New York,25.0,25.0,USD,Deli,-73.98702,40.687473,-6644,https://guide.michelin.com/en/new-york-state/new-york/restaurant/mile-end,https://www.mileenddeli.com/,Bib Gourmand,25.0,NY,New York,Northeast,Deli
590,Katz's,"205 E. Houston St., New York, 10002, United States",10002,New York,25.0,25.0,USD,Deli,-73.98743,40.72235,-1288,https://guide.michelin.com/en/new-york-state/new-york/restaurant/katz-s,https://www.katzsdelicatessen.com/,Bib Gourmand,25.0,NY,New York,Northeast,Deli
591,Katz's,"205 E. Houston St., New York, 10002, United States",10002,New York,25.0,25.0,USD,Deli,-73.98743,40.72235,-1288,https://guide.michelin.com/en/new-york-state/new-york/restaurant/katz-s,https://www.katzsdelicatessen.com/,Bib Gourmand,25.0,NY,New York,Northeast,Deli
