,Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
572,Llama Inn,"50 Withers St., New York, 11211, United States",11211,New York,50.0,50.0,USD,"Peruvian, Latin American",-73.9503574,40.716683,-2103,https://guide.michelin.com/en/new-york-state/new-york/restaurant/llama-inn,http://n/a,Bib Gourmand,50.0,NY,New York,Northeast,Peruvian
573,Llama Inn,"50 Withers St., New York, 11211, United States",11211,New York,50.0,50.0,USD,"Peruvian, Latin American",-73.9503574,40.716683,-2103,https://guide.michelin.com/en/new-york-state/new-york/restaurant/llama-inn,http://n/a,Bib Gourmand,50.0,NY,New York,Northeast,Peruvian
651,Claudy's Kitchen,"5981 Broadway, New York, 10471, United States",10471,New York,40.0,40.0,USD,"Peruvian, Chicken Specialities",-73.8987909,40.8890987,-6544,https://guide.michelin.com/en/new-york-state/new-york/restaurant/claudy-s-kitchen,https://www.claudys.com/,Bib Gourmand,40.0,NY,New York,Northeast,Peruvian
652,Claudy's Kitchen,"5981 Broadway, New York, 10471, United States",10471,New York,40.0,40.0,USD,"Peruvian, Chicken Specialities",-73.8987909,40.8890987,-6544,https://guide.michelin.com/en/new-york-state/new-york/restaurant/claudy-s-kitchen,https://www.claudys.com/,Bib Gourmand,40.0,NY,New York,Northeast,Peruvian
661,Caleta 111 Cevicheria,"111-27 Jamaica Ave., New York, 11418, United States",11418,New York,65.0,65.0,USD,Peruvian,-73.8365649,40.6974281,1208,https://guide.michelin.com/en/new-york-state/new-york/restaurant/caleta-111-cevicheria,https://www.caleta111.com/,Bib Gourmand,65.0,NY,New York,Northeast,Peruvian
662,Caleta 111 Cevicheria,"111-27 Jamaica Ave., New York, 11418, United States",11418,New York,65.0,65.0,USD,Peruvian,-73.8365649,40.6974281,1208,https://guide.michelin.com/en/new-york-state/new-york/restaurant/caleta-111-cevicheria,https://www.caleta111.com/,Bib Gourmand,65.0,NY,New York,Northeast,Peruvian
730,Cabra,"200 N. Green St., Chicago, 60607, United States",60607,Chicago,50.0,50.0,USD,"Peruvian, Latin American",-87.648787,41.8858489,-1166,https://guide.michelin.com/en/illinois/chicago/restaurant/cabra,https://www.cabrachicago.com/,Bib Gourmand,50.0,IL,Illinois,Midwest,Peruvian
751,China Chilcano,"418 7th St. NW, Washington, 20004, United States",20004,Washington,50.0,65.0,USD,"Peruvian, South American",-77.02198,38.8954,-522,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/china-chilcano,https://www.chinachilcano.com/,Bib Gourmand,57.5,DC,District of Columbia,South,Peruvian
