,Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
258,Sushi Nakazawa,"1100 Pennsylvania Ave. NW, Washington, 20004, United States",20004,Washington,120.0,150.0,USD,"Japanese, Sushi",-77.02701,38.89466,-2602,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/sushi-nakazawa1160153,https://www.sushinakazawa.com/,1 MICHELIN Star,135.0,DC,District of Columbia,South,Japanese
303,Sushi Ran,"107 Caledonia St., Sausalito, 94965, United States",94965,Sausalito,45.0,60.0,USD,"Japanese, Sushi",-122.48576,37.8587,-2537,https://guide.michelin.com/en/california/sausalito/restaurant/sushi-ran,https://www.sushiran.com/,Bib Gourmand,52.5,CA,California,West,Japanese
313,Ramen Gaijin,"6948 Sebastopol Ave., Sebastopol, 95472, United States",95472,Sebastopol,35.0,40.0,USD,"Japanese, Ramen",-122.8236124,38.4023896,-2729,https://guide.michelin.com/en/california/sebastopol/restaurant/ramen-gaijin,https://www.ramengaijin.com/,Bib Gourmand,37.5,CA,California,West,Japanese
314,Ramen Gaijin,"6948 Sebastopol Ave., Sebastopol, 95472, United States",95472,Sebastopol,35.0,40.0,USD,"Japanese, Ramen",-122.8236124,38.4023896,-2729,https://guide.michelin.com/en/california/sebastopol/restaurant/ramen-gaijin,https://www.ramengaijin.com/,Bib Gourmand,37.5,CA,California,West,Japanese
315,Ramen Gaijin,"6948 Sebastopol Ave., Sebastopol, 95472, United States",95472,Sebastopol,35.0,40.0,USD,"Japanese, Ramen",-122.8236124,38.4023896,-2729,https://guide.michelin.com/en/california/sebastopol/restaurant/ramen-gaijin,https://www.ramengaijin.com/,Bib Gourmand,37.5,CA,California,West,Japanese
328,Hiro Nori Craft Ramen,"2222 Michelson Dr., Ste. 234, Irvine, 92612, United States",92612,Irvine,42.0,42.0,USD,"Japanese, Ramen",-117.85588,33.676674,-4387,https://guide.michelin.com/en/california/us-irvine/restaurant/hiro-nori-ramen,https://www.hironoricraftramen.com/,Bib Gourmand,42.0,CA,California,West,Japanese
340,Ippuku,"2130 Center St., Berkeley, 94704, United States",94704,Berkeley,55.0,55.0,USD,Japanese,-122.26734,37.87022,-1124,https://guide.michelin.com/en/california/berkeley/restaurant/ippuku,http://www.ippukuberkeley.com,Bib Gourmand,55.0,CA,California,West,Japanese
371,Soba Ichi,"2311A Magnolia St., Oakland, 94607, United States",94607,Oakland,31.0,48.0,USD,Japanese,-122.28472,37.81691,-924,https://guide.michelin.com/en/california/oakland/restaurant/soba-ichi,http://www.sobaichioakland.com,Bib Gourmand,39.5,CA,California,West,Japanese
387,Kazan,"111 N. La Cienega Blvd., Beverly Hills, 90211, United States",90211,Beverly Hills,30.0,44.0,USD,"Japanese, Ramen",-118.376527,34.0676223,-8189,https://guide.michelin.com/en/california/beverly-hills/restaurant/kazan-1190724,https://www.kazanbeverlyhills.com/,Bib Gourmand,37.0,CA,California,West,Japanese
422,Tsubaki,"1356 Allison Ave., Los Angeles, 90026, United States",90026,Los Angeles,75.0,75.0,USD,"Japanese, Izakaya",-118.2515256,34.0728147,-4587,https://guide.michelin.com/en/california/us-los-angeles/restaurant/tsubaki,http://www.tsubakila.com/,Bib Gourmand,75.0,CA,California,West,Japanese
