,Name,Address,Zip,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,AveragePrice,state_id,state_name,region,General_Category
772,Cane,"403 H St. NE, Washington, 20002, United States",20002,Washington,50.0,50.0,USD,"Caribbean, Regional Cuisine",-77.000327,38.9001399,-1484,https://guide.michelin.com/en/district-of-columbia/washington-dc/restaurant/cane,https://www.cane-dc.com/,Bib Gourmand,50.0,DC,District of Columbia,South,Caribbean
